Block,Date,Aggregated Category,Line Item,Value
UK,12/27/2019,Spot Rho: Assumed,Spot Rho: Assumed,1089096.41
UK,12/27/2019,Rho: Assumed,Rho: Assumed,1110716.755
UK,12/27/2019,Rho Basis,Rho Basis,21620.3449
UK,12/27/2019,Rates Convexity: Assumed ,Rates Convexity: Assumed ,3516.322411
UK,12/27/2019,Rates: Realized - Assumed (Key Rates Higher Order),Rates: Realized - Assumed (Key Rates Higher Order),0.275425997
UK,12/27/2019,Rates: Realized - Assumed (Remainder),Rates: Realized - Assumed (Remainder),-68959.15375
UK,12/27/2019,Total Interest rates ,Total Interest rates ,1045274.199
UK,12/27/2019,Equity/Rate Cross Gamma: Assumed,Equity/Rate Cross Gamma: Assumed,-60.48700972
UK,12/27/2019,Equity/Rate Cross Gamma: Realized - Assumed,Equity/Rate Cross Gamma: Realized - Assumed,99.25854672
UK,12/27/2019,Time,Time,-11390.21269
UK,12/27/2019,Other Cross Effects,Other Cross Effects,-217.804749
UK,12/27/2019,CVF Basis Mismatch: Assumed,CVF Basis Mismatch: Assumed,0
UK,12/27/2019,CVF Basis Mismatch: Realized - Assumed,CVF Basis Mismatch: Realized - Assumed,0
UK,12/27/2019,Total Capital Markets Impact,Total Capital Markets Impact,736812.2844
UK,12/27/2019,Other,Other,0.000922993
UK,12/27/2019,EOP Hedge Target Value,EOP Hedge Target Value,103667276.3
UK,12/30/2019,Prior Day's Nightly Base OV,Prior Day's Nightly Base OV,103667276.3
UK,12/30/2019,BOP Hedge Target Value,PA BOP Run,0
UK,12/30/2019,Equity Delta,EuroStoxx,0
UK,12/30/2019,Equity Delta,S&P 500,0
UK,12/30/2019,Equity Delta,NKY INDEX,0
UK,12/30/2019,Equity Delta,FTSE 100,0.584421755
UK,12/30/2019,Equity Delta,SMI INDEX,0
UK,12/30/2019,Equity Delta,Topix Index,0
UK,12/30/2019,Capped Volatility Delta,CVF Funds,781249.7732
UK,12/30/2019,Bond Delta,Domestic Bonds,1.86476966
UK,12/30/2019,Bond Delta,Foreign Bonds,0
UK,12/30/2019,FX Delta,FX Delta,0
UK,12/30/2019,Equity and CVF Gamma: Theoretical,Equity and CVF Gamma: Theoretical,8816.44305
UK,12/30/2019,Equity and CVF Gamma: Assumed - Theoretical,Equity and CVF Gamma: Assumed - Theoretical,-1389.269351
UK,12/30/2019,Other Gamma: Assumed,Other Gamma: Assumed,8.00498E-07
UK,12/30/2019,Total Equity: Realized - Assumed ,Total Equity: Realized - Assumed ,-281.6392603
UK,12/30/2019,Total Equity,Total Equity,788397.7568
UK,12/30/2019,Spot Rho: Assumed,Spot Rho: Assumed,-6460294.809
UK,12/30/2019,Rho: Assumed,Rho: Assumed,-6545802.022
UK,12/30/2019,Rho Basis,Rho Basis,-85507.2128
UK,12/30/2019,Rates Convexity: Assumed ,Rates Convexity: Assumed ,119861.9909
UK,12/30/2019,Rates: Realized - Assumed (Key Rates Higher Order),Rates: Realized - Assumed (Key Rates Higher Order),-1025.919373
UK,12/30/2019,Rates: Realized - Assumed (Remainder),Rates: Realized - Assumed (Remainder),-59109.75341
UK,12/30/2019,Total Interest rates ,Total Interest rates ,-6486075.704
UK,12/30/2019,Equity/Rate Cross Gamma: Assumed,Equity/Rate Cross Gamma: Assumed,-4770.195081
UK,12/30/2019,Equity/Rate Cross Gamma: Realized - Assumed,Equity/Rate Cross Gamma: Realized - Assumed,-16.57525507
UK,12/30/2019,Time,Time,-29489.713
UK,12/30/2019,Other Cross Effects,Other Cross Effects,3207.982556
UK,12/30/2019,CVF Basis Mismatch: Assumed,CVF Basis Mismatch: Assumed,0
UK,12/30/2019,CVF Basis Mismatch: Realized - Assumed,CVF Basis Mismatch: Realized - Assumed,0
UK,12/30/2019,Total Capital Markets Impact,Total Capital Markets Impact,-5728746.448
UK,12/30/2019,Other,Other,-2.379970998
UK,12/30/2019,EOP Hedge Target Value,EOP Hedge Target Value,97938527.44
UK,12/31/2019,Prior Day's Nightly Base OV,Prior Day's Nightly Base OV,98126678.09
UK,12/31/2019,BOP Hedge Target Value,PA BOP Run,0
UK,12/31/2019,Equity Delta,EuroStoxx,0
UK,12/31/2019,Equity Delta,S&P 500,0
UK,12/31/2019,Equity Delta,NKY INDEX,0
UK,12/31/2019,Equity Delta,FTSE 100,0.232948451
UK,12/31/2019,Equity Delta,SMI INDEX,0
UK,12/31/2019,Equity Delta,Topix Index,0
UK,12/31/2019,Capped Volatility Delta,CVF Funds,406813.2892
UK,12/31/2019,Bond Delta,Domestic Bonds,0.621068293
UK,12/31/2019,Bond Delta,Foreign Bonds,0
UK,12/31/2019,FX Delta,FX Delta,0
UK,12/31/2019,Equity and CVF Gamma: Theoretical,Equity and CVF Gamma: Theoretical,8769.187063
UK,12/31/2019,Equity and CVF Gamma: Assumed - Theoretical,Equity and CVF Gamma: Assumed - Theoretical,-6743.432941
UK,12/31/2019,Other Gamma: Assumed,Other Gamma: Assumed,1.44168E-07
UK,12/31/2019,Total Equity: Realized - Assumed ,Total Equity: Realized - Assumed ,-410.549517
UK,12/31/2019,Total Equity,Total Equity,408429.3479
UK,12/31/2019,Spot Rho: Assumed,Spot Rho: Assumed,2600079.793
UK,12/31/2019,Rho: Assumed,Rho: Assumed,2611888.2
UK,12/31/2019,Rho Basis,Rho Basis,11808.40737
UK,12/31/2019,Rates Convexity: Assumed ,Rates Convexity: Assumed ,19894.65953
UK,12/31/2019,Rates: Realized - Assumed (Key Rates Higher Order),Rates: Realized - Assumed (Key Rates Higher Order),183.4718506
UK,12/31/2019,Rates: Realized - Assumed (Remainder),Rates: Realized - Assumed (Remainder),114596.6797
UK,12/31/2019,Total Interest rates ,Total Interest rates ,2746563.011
UK,12/31/2019,Equity/Rate Cross Gamma: Assumed,Equity/Rate Cross Gamma: Assumed,1509.574507
UK,12/31/2019,Equity/Rate Cross Gamma: Realized - Assumed,Equity/Rate Cross Gamma: Realized - Assumed,142.5110248
UK,12/31/2019,Time,Time,-12941.35507
UK,12/31/2019,Other Cross Effects,Other Cross Effects,-347.604201
UK,12/31/2019,CVF Basis Mismatch: Assumed,CVF Basis Mismatch: Assumed,28364.58322
UK,12/31/2019,CVF Basis Mismatch: Realized - Assumed,CVF Basis Mismatch: Realized - Assumed,436.2686305
UK,12/31/2019,Total Capital Markets Impact,Total Capital Markets Impact,3172156.337
UK,12/31/2019,Other,Other,-6.274629995
UK,12/31/2019,EOP Hedge Target Value,EOP Hedge Target Value,101298828.2
UK,1/1/2020,Prior Day's Nightly Base OV,Prior Day's Nightly Base OV,101298828.2
UK,1/1/2020,BOP Hedge Target Value,PA BOP Run,0
UK,1/1/2020,Equity Delta,EuroStoxx,0
UK,1/1/2020,Equity Delta,S&P 500,0
UK,1/1/2020,Equity Delta,NKY INDEX,0
UK,1/1/2020,Equity Delta,FTSE 100,0.000927831
UK,1/1/2020,Equity Delta,SMI INDEX,0
UK,1/1/2020,Equity Delta,Topix Index,0
UK,1/1/2020,Capped Volatility Delta,CVF Funds,-197114.9432
UK,1/1/2020,Bond Delta,Domestic Bonds,0.613190033
UK,1/1/2020,Bond Delta,Foreign Bonds,0
UK,1/1/2020,FX Delta,FX Delta,0
UK,1/1/2020,Equity and CVF Gamma: Theoretical,Equity and CVF Gamma: Theoretical,8828.612415
UK,1/1/2020,Equity and CVF Gamma: Assumed - Theoretical,Equity and CVF Gamma: Assumed - Theoretical,-8334.601856
UK,1/1/2020,Other Gamma: Assumed,Other Gamma: Assumed,-1.09206E-08
UK,1/1/2020,Total Equity: Realized - Assumed ,Total Equity: Realized - Assumed ,169.892224
UK,1/1/2020,Total Equity,Total Equity,-196450.4263
UK,1/1/2020,Spot Rho: Assumed,Spot Rho: Assumed,11240.98709
UK,1/1/2020,Rho: Assumed,Rho: Assumed,9996.153142
UK,1/1/2020,Rho Basis,Rho Basis,-1244.833947
UK,1/1/2020,Rates Convexity: Assumed ,Rates Convexity: Assumed ,0.610175855
UK,1/1/2020,Rates: Realized - Assumed (Key Rates Higher Order),Rates: Realized - Assumed (Key Rates Higher Order),-10.4685522
UK,1/1/2020,Rates: Realized - Assumed (Remainder),Rates: Realized - Assumed (Remainder),-6802.60583
UK,1/1/2020,Total Interest rates ,Total Interest rates ,3183.688936
UK,1/1/2020,Equity/Rate Cross Gamma: Assumed,Equity/Rate Cross Gamma: Assumed,-6.684634
UK,1/1/2020,Equity/Rate Cross Gamma: Realized - Assumed,Equity/Rate Cross Gamma: Realized - Assumed,7.235599
UK,1/1/2020,Time,Time,1721990.091
UK,1/1/2020,Other Cross Effects,Other Cross Effects,-720.523134
UK,1/1/2020,CVF Basis Mismatch: Assumed,CVF Basis Mismatch: Assumed,-3795.969209
UK,1/1/2020,CVF Basis Mismatch: Realized - Assumed,CVF Basis Mismatch: Realized - Assumed,62.12517064
UK,1/1/2020,Total Capital Markets Impact,Total Capital Markets Impact,1524269.537
UK,1/1/2020,Other,Other,1.715143993
UK,1/1/2020,EOP Hedge Target Value,EOP Hedge Target Value,102823099.4
UK,1/2/2020,Prior Day's Nightly Base OV,Prior Day's Nightly Base OV,102823099.4
UK,1/2/2020,BOP Hedge Target Value,PA BOP Run,0
UK,1/2/2020,Equity Delta,EuroStoxx,0
UK,1/2/2020,Equity Delta,S&P 500,0
UK,1/2/2020,Equity Delta,NKY INDEX,0
UK,1/2/2020,Equity Delta,FTSE 100,-0.340507162
UK,1/2/2020,Equity Delta,SMI INDEX,0
UK,1/2/2020,Equity Delta,Topix Index,0
UK,1/2/2020,Capped Volatility Delta,CVF Funds,-821833.3806
UK,1/2/2020,Bond Delta,Domestic Bonds,0.615379838
UK,1/2/2020,Bond Delta,Foreign Bonds,0
UK,1/2/2020,FX Delta,FX Delta,0
UK,1/2/2020,Equity and CVF Gamma: Theoretical,Equity and CVF Gamma: Theoretical,8836.167028
UK,1/2/2020,Equity and CVF Gamma: Assumed - Theoretical,Equity and CVF Gamma: Assumed - Theoretical,-553.6329769
UK,1/2/2020,Other Gamma: Assumed,Other Gamma: Assumed,-1.61979E-07
UK,1/2/2020,Total Equity: Realized - Assumed ,Total Equity: Realized - Assumed ,287.7009697
UK,1/2/2020,Total Equity,Total Equity,-813262.8707
UK,1/2/2020,Spot Rho: Assumed,Spot Rho: Assumed,1593258.501
UK,1/2/2020,Rho: Assumed,Rho: Assumed,1642261.995
UK,1/2/2020,Rho Basis,Rho Basis,49003.49394
UK,1/2/2020,Rates Convexity: Assumed ,Rates Convexity: Assumed ,7655.272498
UK,1/2/2020,Rates: Realized - Assumed (Key Rates Higher Order),Rates: Realized - Assumed (Key Rates Higher Order),140.1915616
UK,1/2/2020,Rates: Realized - Assumed (Remainder),Rates: Realized - Assumed (Remainder),-4838.35083
UK,1/2/2020,Total Interest rates ,Total Interest rates ,1645219.109
UK,1/2/2020,Equity/Rate Cross Gamma: Assumed,Equity/Rate Cross Gamma: Assumed,-1560.156953
UK,1/2/2020,Equity/Rate Cross Gamma: Realized - Assumed,Equity/Rate Cross Gamma: Realized - Assumed,-370.9560069
UK,1/2/2020,Time,Time,-10342.40115
UK,1/2/2020,Other Cross Effects,Other Cross Effects,-237.169319
UK,1/2/2020,CVF Basis Mismatch: Assumed,CVF Basis Mismatch: Assumed,-72931.80177
UK,1/2/2020,CVF Basis Mismatch: Realized - Assumed,CVF Basis Mismatch: Realized - Assumed,1507.472871
UK,1/2/2020,Total Capital Markets Impact,Total Capital Markets Impact,748021.2255
UK,1/2/2020,Other,Other,10.19324
UK,1/2/2020,EOP Hedge Target Value,EOP Hedge Target Value,103571130.8
UK,1/3/2020,Prior Day's Nightly Base OV,Prior Day's Nightly Base OV,103571130.8
UK,1/3/2020,BOP Hedge Target Value,PA BOP Run,0
UK,1/3/2020,Equity Delta,EuroStoxx,0
UK,1/3/2020,Equity Delta,S&P 500,0
UK,1/3/2020,Equity Delta,NKY INDEX,0
UK,1/3/2020,Equity Delta,FTSE 100,-0.097283095
UK,1/3/2020,Equity Delta,SMI INDEX,0
UK,1/3/2020,Equity Delta,Topix Index,0
UK,1/3/2020,Capped Volatility Delta,CVF Funds,-178361.4766
UK,1/3/2020,Bond Delta,Domestic Bonds,0.611777887
UK,1/3/2020,Bond Delta,Foreign Bonds,0
UK,1/3/2020,FX Delta,FX Delta,0
UK,1/3/2020,Equity and CVF Gamma: Theoretical,Equity and CVF Gamma: Theoretical,8800.740875
UK,1/3/2020,Equity and CVF Gamma: Assumed - Theoretical,Equity and CVF Gamma: Assumed - Theoretical,-8345.913466
UK,1/3/2020,Other Gamma: Assumed,Other Gamma: Assumed,-3.05401E-07
UK,1/3/2020,Total Equity: Realized - Assumed ,Total Equity: Realized - Assumed ,94.66207353
UK,1/3/2020,Total Equity,Total Equity,-177811.4726
UK,1/3/2020,Spot Rho: Assumed,Spot Rho: Assumed,3331557.307
UK,1/3/2020,Rho: Assumed,Rho: Assumed,3484965.764
UK,1/3/2020,Rho Basis,Rho Basis,153408.4571
UK,1/3/2020,Rates Convexity: Assumed ,Rates Convexity: Assumed ,33703.1724
UK,1/3/2020,Rates: Realized - Assumed (Key Rates Higher Order),Rates: Realized - Assumed (Key Rates Higher Order),912.951611
UK,1/3/2020,Rates: Realized - Assumed (Remainder),Rates: Realized - Assumed (Remainder),-88952.40043
UK,1/3/2020,Total Interest rates ,Total Interest rates ,3430629.487
UK,1/3/2020,Equity/Rate Cross Gamma: Assumed,Equity/Rate Cross Gamma: Assumed,-705.5605278
UK,1/3/2020,Equity/Rate Cross Gamma: Realized - Assumed,Equity/Rate Cross Gamma: Realized - Assumed,-127.1669382
UK,1/3/2020,Time,Time,-6124.396838
UK,1/3/2020,Other Cross Effects,Other Cross Effects,-441.126921
UK,1/3/2020,CVF Basis Mismatch: Assumed,CVF Basis Mismatch: Assumed,0
UK,1/3/2020,CVF Basis Mismatch: Realized - Assumed,CVF Basis Mismatch: Realized - Assumed,0
UK,1/3/2020,Total Capital Markets Impact,Total Capital Markets Impact,3245419.764
UK,1/3/2020,Other,Other,0.992979005
UK,1/3/2020,EOP Hedge Target Value,EOP Hedge Target Value,106816551.6
UK,1/6/2020,Prior Day's Nightly Base OV,Prior Day's Nightly Base OV,106816551.6
UK,1/6/2020,BOP Hedge Target Value,PA BOP Run,0
UK,1/6/2020,Equity Delta,EuroStoxx,0
UK,1/6/2020,Equity Delta,S&P 500,0
UK,1/6/2020,Equity Delta,NKY INDEX,0
UK,1/6/2020,Equity Delta,FTSE 100,0.251676373
UK,1/6/2020,Equity Delta,SMI INDEX,0
UK,1/6/2020,Equity Delta,Topix Index,0
UK,1/6/2020,Capped Volatility Delta,CVF Funds,568774.8136
UK,1/6/2020,Bond Delta,Domestic Bonds,1.805936906
UK,1/6/2020,Bond Delta,Foreign Bonds,0
UK,1/6/2020,FX Delta,FX Delta,0
UK,1/6/2020,Equity and CVF Gamma: Theoretical,Equity and CVF Gamma: Theoretical,8752.258997
UK,1/6/2020,Equity and CVF Gamma: Assumed - Theoretical,Equity and CVF Gamma: Assumed - Theoretical,-4924.771038
UK,1/6/2020,Other Gamma: Assumed,Other Gamma: Assumed,5.94742E-08
UK,1/6/2020,Total Equity: Realized - Assumed ,Total Equity: Realized - Assumed ,-29.41246612
UK,1/6/2020,Total Equity,Total Equity,572574.9467
UK,1/6/2020,Spot Rho: Assumed,Spot Rho: Assumed,-1413112.405
UK,1/6/2020,Rho: Assumed,Rho: Assumed,-1492561.806
UK,1/6/2020,Rho Basis,Rho Basis,-79449.40087
UK,1/6/2020,Rates Convexity: Assumed ,Rates Convexity: Assumed ,6167.568633
UK,1/6/2020,Rates: Realized - Assumed (Key Rates Higher Order),Rates: Realized - Assumed (Key Rates Higher Order),-137.7675616
UK,1/6/2020,Rates: Realized - Assumed (Remainder),Rates: Realized - Assumed (Remainder),113275.1234
UK,1/6/2020,Total Interest rates ,Total Interest rates ,-1373256.881
UK,1/6/2020,Equity/Rate Cross Gamma: Assumed,Equity/Rate Cross Gamma: Assumed,-1214.92435
UK,1/6/2020,Equity/Rate Cross Gamma: Realized - Assumed,Equity/Rate Cross Gamma: Realized - Assumed,0.276277906
UK,1/6/2020,Time,Time,-28111.14889
UK,1/6/2020,Other Cross Effects,Other Cross Effects,1283.990937
UK,1/6/2020,CVF Basis Mismatch: Assumed,CVF Basis Mismatch: Assumed,26623.91182
UK,1/6/2020,CVF Basis Mismatch: Realized - Assumed,CVF Basis Mismatch: Realized - Assumed,350.0316746
UK,1/6/2020,Total Capital Markets Impact,Total Capital Markets Impact,-801749.7973
UK,1/6/2020,Other,Other,-9.556763008
UK,1/6/2020,EOP Hedge Target Value,EOP Hedge Target Value,106014792.2
UK,1/7/2020,Prior Day's Nightly Base OV,Prior Day's Nightly Base OV,106014792.2
UK,1/7/2020,BOP Hedge Target Value,PA BOP Run,250541.6343
UK,1/7/2020,Equity Delta,EuroStoxx,0
UK,1/7/2020,Equity Delta,S&P 500,0
UK,1/7/2020,Equity Delta,NKY INDEX,0
UK,1/7/2020,Equity Delta,FTSE 100,0.008892543
UK,1/7/2020,Equity Delta,SMI INDEX,0
UK,1/7/2020,Equity Delta,Topix Index,0
UK,1/7/2020,Capped Volatility Delta,CVF Funds,42047.06287
UK,1/7/2020,Bond Delta,Domestic Bonds,0.614063023
UK,1/7/2020,Bond Delta,Foreign Bonds,0
UK,1/7/2020,FX Delta,FX Delta,0
UK,1/7/2020,Equity and CVF Gamma: Theoretical,Equity and CVF Gamma: Theoretical,8606.10229
UK,1/7/2020,Equity and CVF Gamma: Assumed - Theoretical,Equity and CVF Gamma: Assumed - Theoretical,-8585.687455
UK,1/7/2020,Other Gamma: Assumed,Other Gamma: Assumed,-2.38297E-08
UK,1/7/2020,Total Equity: Realized - Assumed ,Total Equity: Realized - Assumed ,19.30444565
UK,1/7/2020,Total Equity,Total Equity,42087.4051
UK,1/7/2020,Spot Rho: Assumed,Spot Rho: Assumed,77296.14288
UK,1/7/2020,Rho: Assumed,Rho: Assumed,109944.2334
UK,1/7/2020,Rho Basis,Rho Basis,32648.09056
UK,1/7/2020,Rates Convexity: Assumed ,Rates Convexity: Assumed ,68.72935033
UK,1/7/2020,Rates: Realized - Assumed (Key Rates Higher Order),Rates: Realized - Assumed (Key Rates Higher Order),-105.6867436
UK,1/7/2020,Rates: Realized - Assumed (Remainder),Rates: Realized - Assumed (Remainder),-97360.95296
UK,1/7/2020,Total Interest rates ,Total Interest rates ,12546.32308
UK,1/7/2020,Equity/Rate Cross Gamma: Assumed,Equity/Rate Cross Gamma: Assumed,-17.67480305
UK,1/7/2020,Equity/Rate Cross Gamma: Realized - Assumed,Equity/Rate Cross Gamma: Realized - Assumed,79.49839605
UK,1/7/2020,Time,Time,-14366.3153
UK,1/7/2020,Other Cross Effects,Other Cross Effects,41.586908
UK,1/7/2020,CVF Basis Mismatch: Assumed,CVF Basis Mismatch: Assumed,20412.15505
UK,1/7/2020,CVF Basis Mismatch: Realized - Assumed,CVF Basis Mismatch: Realized - Assumed,53.44294393
UK,1/7/2020,Total Capital Markets Impact,Total Capital Markets Impact,60836.42138
UK,1/7/2020,Other,Other,250541.2965
UK,1/7/2020,EOP Hedge Target Value,EOP Hedge Target Value,106326169.9
UK,1/8/2020,Prior Day's Nightly Base OV,Prior Day's Nightly Base OV,106326169.9
UK,1/8/2020,BOP Hedge Target Value,PA BOP Run,0
UK,1/8/2020,Equity Delta,EuroStoxx,0
UK,1/8/2020,Equity Delta,S&P 500,0
UK,1/8/2020,Equity Delta,NKY INDEX,0
UK,1/8/2020,Equity Delta,FTSE 100,-0.0050131
UK,1/8/2020,Equity Delta,SMI INDEX,0
UK,1/8/2020,Equity Delta,Topix Index,0
UK,1/8/2020,Capped Volatility Delta,CVF Funds,-527540.3327
UK,1/8/2020,Bond Delta,Domestic Bonds,0.616546602
UK,1/8/2020,Bond Delta,Foreign Bonds,0
UK,1/8/2020,FX Delta,FX Delta,0
UK,1/8/2020,Equity and CVF Gamma: Theoretical,Equity and CVF Gamma: Theoretical,8593.797466
UK,1/8/2020,Equity and CVF Gamma: Assumed - Theoretical,Equity and CVF Gamma: Assumed - Theoretical,-5173.210356
UK,1/8/2020,Other Gamma: Assumed,Other Gamma: Assumed,4.22133E-08
UK,1/8/2020,Total Equity: Realized - Assumed ,Total Equity: Realized - Assumed ,-46.65999712
UK,1/8/2020,Total Equity,Total Equity,-524165.7941
UK,1/8/2020,Spot Rho: Assumed,Spot Rho: Assumed,-1975629.395
UK,1/8/2020,Rho: Assumed,Rho: Assumed,-2000018.049
UK,1/8/2020,Rho Basis,Rho Basis,-24388.65421
UK,1/8/2020,Rates Convexity: Assumed ,Rates Convexity: Assumed ,10974.68765
UK,1/8/2020,Rates: Realized - Assumed (Key Rates Higher Order),Rates: Realized - Assumed (Key Rates Higher Order),79.03006304
UK,1/8/2020,Rates: Realized - Assumed (Remainder),Rates: Realized - Assumed (Remainder),73261.84257
UK,1/8/2020,Total Interest rates ,Total Interest rates ,-1915702.489
UK,1/8/2020,Equity/Rate Cross Gamma: Assumed,Equity/Rate Cross Gamma: Assumed,1084.03601
UK,1/8/2020,Equity/Rate Cross Gamma: Realized - Assumed,Equity/Rate Cross Gamma: Realized - Assumed,-149.7009909
UK,1/8/2020,Time,Time,-12317.34108
UK,1/8/2020,Other Cross Effects,Other Cross Effects,289.974988
UK,1/8/2020,CVF Basis Mismatch: Assumed,CVF Basis Mismatch: Assumed,7656.198066
UK,1/8/2020,CVF Basis Mismatch: Realized - Assumed,CVF Basis Mismatch: Realized - Assumed,-93.04639518
UK,1/8/2020,Total Capital Markets Impact,Total Capital Markets Impact,-2443398.163
UK,1/8/2020,Other,Other,7.092121989
UK,1/8/2020,EOP Hedge Target Value,EOP Hedge Target Value,103882778.9
UK,1/9/2020,Prior Day's Nightly Base OV,Prior Day's Nightly Base OV,103882778.9
UK,1/9/2020,BOP Hedge Target Value,PA BOP Run,0
UK,1/9/2020,Equity Delta,EuroStoxx,0
UK,1/9/2020,Equity Delta,S&P 500,0
UK,1/9/2020,Equity Delta,NKY INDEX,0
UK,1/9/2020,Equity Delta,FTSE 100,-0.125056327
UK,1/9/2020,Equity Delta,SMI INDEX,0
UK,1/9/2020,Equity Delta,Topix Index,0
UK,1/9/2020,Capped Volatility Delta,CVF Funds,-51873.51487
UK,1/9/2020,Bond Delta,Domestic Bonds,0.62011251
UK,1/9/2020,Bond Delta,Foreign Bonds,0
UK,1/9/2020,FX Delta,FX Delta,0
UK,1/9/2020,Equity and CVF Gamma: Theoretical,Equity and CVF Gamma: Theoretical,8464.173497
UK,1/9/2020,Equity and CVF Gamma: Assumed - Theoretical,Equity and CVF Gamma: Assumed - Theoretical,-8416.387196
UK,1/9/2020,Other Gamma: Assumed,Other Gamma: Assumed,-4.04691E-09
UK,1/9/2020,Total Equity: Realized - Assumed ,Total Equity: Realized - Assumed ,-127.2277961
UK,1/9/2020,Total Equity,Total Equity,-51952.46131
UK,1/9/2020,Spot Rho: Assumed,Spot Rho: Assumed,-563885.5746
UK,1/9/2020,Rho: Assumed,Rho: Assumed,-614965.9325
UK,1/9/2020,Rho Basis,Rho Basis,-51080.35788
UK,1/9/2020,Rates Convexity: Assumed ,Rates Convexity: Assumed ,1428.393277
UK,1/9/2020,Rates: Realized - Assumed (Key Rates Higher Order),Rates: Realized - Assumed (Key Rates Higher Order),-28.63848843
UK,1/9/2020,Rates: Realized - Assumed (Remainder),Rates: Realized - Assumed (Remainder),-95941.39869
UK,1/9/2020,Total Interest rates ,Total Interest rates ,-709507.5764
UK,1/9/2020,Equity/Rate Cross Gamma: Assumed,Equity/Rate Cross Gamma: Assumed,-81.1431804
UK,1/9/2020,Equity/Rate Cross Gamma: Realized - Assumed,Equity/Rate Cross Gamma: Realized - Assumed,48.6461454
UK,1/9/2020,Time,Time,-14575.32275
UK,1/9/2020,Other Cross Effects,Other Cross Effects,222.175069
